variant_a,variant_b,candidate_count,query_count,kendall_tau_scores,prediction_agreement,rank_agreement,kendall_tau_positive_ranks,hits_at_1_agreement,hits_at_3_agreement,max_abs_score_diff,mean_abs_score_diff
v1,v2,16720,836,0.7957663828184037,1.0,0.3253588516746411,0.7191811943645701,0.9976076555023924,0.9832535885167464,0.1281336545944214,0.06866300420113727
v1,v3,16720,836,0.823971912889367,1.0,0.3253588516746411,0.7305047882610409,0.9940191387559809,0.9808612440191388,0.09091836214065552,0.03923783991040225
v1,v4,16720,836,0.8884554536613866,1.0,0.5179425837320574,0.866071777229626,0.9988038277511961,0.9952153110047847,0.0755724310874939,0.03592979950054981
v2,v3,16720,836,0.9207492457041704,1.0,0.5956937799043063,0.8899534869090326,0.9964114832535885,0.9952153110047847,0.06263673305511475,0.029425164290735027
v2,v4,16720,836,0.8657810204718093,1.0,0.38516746411483255,0.7886527408870883,0.9988038277511961,0.9832535885167464,0.07680273056030273,0.03273320470058747
v3,v4,16720,836,0.8377342644671569,1.0,0.3480861244019139,0.7348023333543694,0.9952153110047847,0.9808612440191388,0.05360913276672363,0.006198566667200846
