variant_a,variant_b,candidate_count,query_count,kendall_tau_scores,prediction_agreement,rank_agreement,kendall_tau_positive_ranks,hits_at_1_agreement,hits_at_3_agreement,max_abs_score_diff,mean_abs_score_diff
v1,v2,16720,836,0.7895733039256527,1.0,0.35406698564593303,0.681401491585143,0.9976076555023924,0.9940191387559809,0.08457767963409424,0.025043650958954434
v1,v3,16720,836,0.8225668539708961,1.0,0.388755980861244,0.7120581309499727,0.9976076555023924,0.9904306220095693,0.06542247533798218,0.015268401316763682
v1,v4,16720,836,0.8975556045492805,1.0,0.5418660287081339,0.8413820512222338,1.0,0.9988038277511961,0.03938698768615723,0.012016140223975387
v2,v3,16720,836,0.9185192497688875,1.0,0.583732057416268,0.8819098880850809,1.0,0.9964114832535885,0.03502851724624634,0.009810204864546443
v2,v4,16720,836,0.8502341784806438,1.0,0.4102870813397129,0.7505540885461953,0.9976076555023924,0.992822966507177,0.06098300218582153,0.013051563618998778
v3,v4,16720,836,0.8321428588548444,1.0,0.35406698564593303,0.7095389814792589,0.9976076555023924,0.9892344497607656,0.053846895694732666,0.005892265612999218
