seed,mrr,mrr_tail,mrr_head,hits@1,hits@3,hits@10,hits@1_tail,hits@3_tail,hits@10_tail,hits@1_head,hits@3_head,hits@10_head,best_epoch,best_val_loss,train_time_s,eval_time_s,elapsed_time_s,time_to_best_s,_type
1566911444,0.03029691298184071,0.052633349329402765,0.007960476634278658,0.016236559139784945,0.031129032258064515,0.05575268817204301,0.03043010752688172,0.057849462365591395,0.09602150537634409,0.0020430107526881723,0.004408602150537635,0.015483870967741935,164,0.6465132236480713,66.52506476792041,2.9427444220054895,70.18657626898494,62.74858278397005,per_seed
20241017,0.030152030840803333,0.0492816055573615,0.011022456124245164,0.012204301075268818,0.03268817204301075,0.06005376344086021,0.020967741935483872,0.056129032258064517,0.10365591397849462,0.0034408602150537634,0.009247311827956989,0.016451612903225808,200,0.5373695492744446,75.66287130303681,2.773292326950468,78.51904377294704,75.6622463890817,per_seed
20251017,0.03075029222451349,0.051091753181902934,0.010408831267124045,0.014032258064516129,0.03188172043010753,0.05940860215053763,0.026559139784946235,0.053655913978494625,0.09956989247311827,0.0015053763440860215,0.01010752688172043,0.01924731182795699,192,0.5925700068473816,75.63917162804864,2.8118048480246216,78.53465176408645,72.64183212502394,per_seed
,0.030400,0.051002,0.009797,0.014158,0.031900,0.058405,0.025986,0.055878,0.099749,0.002330,0.007921,0.017061,185.333333,0.592151,72.609036,2.842614,75.746757,70.350887,mean
,0.000255,0.001370,0.001323,0.001649,0.000637,0.001894,0.003884,0.001721,0.003119,0.000816,0.002508,0.001596,15.434449,0.044559,4.302028,0.072528,3.931647,5.515252,std
