super_epoch,variant_order,variant_epochs_cumulative,optimizer_steps_cumulative,train_graph_forwards_cumulative,validation_graph_forwards_cumulative,mean_train_loss,mean_val_loss,best_mean_val_loss,cycle_seconds,train_loss_v1,val_loss_v1,train_loss_v2,val_loss_v2,train_loss_v3,val_loss_v3,train_loss_v4,val_loss_v4
1,"v4,v2,v1,v3",4,4,4,4,24.72900130599737,35.82855439186096,35.82855439186096,0.1343546297866851,27.401771545410156,57.4387321472168,64.42852783203125,13.037762641906738,0.2844897210597992,25.447490692138672,6.801216125488281,47.39023208618164
2,"v1,v2,v4,v3",8,8,8,8,2.933038406074047,51.81817150115967,35.82855439186096,0.10519618494436145,3.3216099739074707,83.76737976074219,2.0521187782287598,18.35498046875,6.120007038116455,36.16366195678711,0.2384178340435028,68.98666381835938
3,"v1,v3,v4,v2",12,12,12,12,7.735154390335083,12.305469989776611,12.305469989776611,0.12379225087352097,21.79747772216797,20.669570922851562,2.3633430004119873,4.476959705352783,4.5085577964782715,7.891469478607178,2.2712390422821045,16.183879852294922
4,"v4,v1,v2,v3",16,16,16,16,3.0196996182203293,14.055604100227356,12.305469989776611,0.10842098202556372,1.1851437091827393,22.745704650878906,0.5366301536560059,4.787512302398682,0.6970838904380798,9.833929061889648,9.659940719604492,18.855270385742188
5,"v1,v3,v2,v4",20,20,20,20,3.2356959683820605,23.774749398231506,12.305469989776611,0.1022576680406928,2.5699026584625244,39.46035385131836,9.979194641113281,7.9305853843688965,0.3442690074443817,15.74482250213623,0.04941756650805473,31.96323585510254
6,"v3,v2,v4,v1",24,24,24,24,0.08659601875115186,32.88200521469116,12.305469989776611,0.10375815420411527,0.10882724076509476,55.657405853271484,0.1168041080236435,10.23685073852539,0.004434627015143633,20.97468376159668,0.11631809920072556,44.659080505371094
7,"v3,v4,v1,v2",28,28,28,28,0.08986376601071427,40.91859292984009,12.305469989776611,0.10368195013143122,3.3633915652586666e-09,69.65959167480469,0.1833379566669464,12.457386016845703,0.1711503565311432,25.818147659301758,0.004966747481375933,55.7392463684082
8,"v1,v3,v4,v2",32,32,32,32,0.03675605554599315,53.24186611175537,12.305469989776611,0.10352505813352764,0.004400716163218021,90.93121337890625,8.158798390453901e-20,16.02519989013672,0.00246190233156085,33.38322067260742,0.14016160368919373,72.6278305053711
9,"v2,v1,v4,v3",36,36,36,36,0.0008581838940813213,53.40750312805176,12.305469989776611,0.10238806600682437,1.4193440165399807e-06,91.45736694335938,0.0034313162323087454,16.071273803710938,0.0,33.22648620605469,9.727039077344047e-37,72.87488555908203
10,"v1,v2,v4,v3",40,40,40,40,0.0,56.83176374435425,12.305469989776611,0.10193360084667802,0.0,96.1546859741211,0.0,17.760881423950195,0.0,36.31437301635742,0.0,77.09711456298828
11,"v4,v3,v1,v2",44,44,44,44,0.0,60.802539348602295,12.305469989776611,0.10155487805604935,0.0,102.7440185546875,0.0,19.067739486694336,0.0,38.957740783691406,0.0,82.44065856933594
12,"v2,v4,v1,v3",48,48,48,48,7.336497105593587e-32,63.665531158447266,12.305469989776611,0.10163579601794481,0.0,107.53793334960938,0.0,19.99559783935547,0.0,40.827781677246094,2.934598842237435e-31,86.30081176757812
13,"v4,v1,v2,v3",52,52,52,52,6.04196634688593e-36,65.66782855987549,12.305469989776611,0.1024431400001049,2.416786538754372e-35,110.89007568359375,0.0,20.645923614501953,0.0,42.13634490966797,0.0,88.99897003173828
14,"v2,v3,v4,v1",56,56,56,56,0.0,67.05318021774292,12.305469989776611,0.10061844019219279,0.0,113.20936584472656,0.0,21.09663200378418,0.0,43.04163360595703,0.0,90.8650894165039
15,"v4,v1,v3,v2",60,60,60,60,0.0,68.00223445892334,12.305469989776611,0.10135898785665631,0.0,114.79785919189453,0.0,21.40585708618164,0.0,43.662200927734375,0.0,92.14302062988281
16,"v2,v1,v4,v3",64,64,64,64,0.00100430054590106,68.24789810180664,12.305469989776611,0.1030548729468137,0.00401720218360424,115.14405822753906,0.0,21.552894592285156,0.0,43.85950469970703,0.0,92.43513488769531
17,"v3,v2,v1,v4",68,68,68,68,0.0,68.45346736907959,12.305469989776611,0.10572744789533317,0.0,115.50679779052734,0.0,21.635913848876953,0.0,43.93284606933594,0.0,92.73831176757812
18,"v4,v3,v1,v2",72,72,72,72,0.0,69.13740730285645,12.305469989776611,0.10117080295458436,0.0,117.0872802734375,0.0,21.694904327392578,0.0,43.9914665222168,0.0,93.7759780883789
