variant_a,variant_b,kendall_tau_flat_logits,kendall_tau_confidence,prediction_agreement,max_abs_logit_diff,mean_abs_logit_diff,mean_l2_logit_diff
v1,v2,0.9199766267851905,0.8395514851974397,0.9629186602870813,11.742143630981445,1.1794922351837158,2.298602342605591
v1,v3,0.9328934803920633,0.8514976873577504,0.9700956937799043,10.849008560180664,0.9724817872047424,1.8948086500167847
v1,v4,0.9479397082109488,0.8913978081357823,0.9796650717703349,7.562551498413086,0.7155795097351074,1.391947865486145
v2,v3,0.9666950720655536,0.9125196618363768,0.9856459330143541,1.8902254104614258,0.224537655711174,0.4385172426700592
v2,v4,0.9553914425685565,0.889254986036797,0.9784688995215312,4.179592132568359,0.47099390625953674,0.9206874370574951
v3,v4,0.9590435456956566,0.8805833309457639,0.9808612440191388,4.057214260101318,0.29593878984451294,0.5758472681045532
