variant_a,variant_b,kendall_tau_flat_logits,kendall_tau_confidence,prediction_agreement,max_abs_logit_diff,mean_abs_logit_diff,mean_l2_logit_diff
v1,v2,0.8266211671438484,0.5855629630547617,0.9258373205741627,306.26336669921875,26.227718353271484,50.001102447509766
v1,v3,0.8357439418025078,0.577326774518871,0.9186602870813397,377.4967041015625,22.51182746887207,42.89900588989258
v1,v4,0.8744885930240621,0.6481043442831221,0.9366028708133971,195.67953491210938,17.6735782623291,33.82063674926758
v2,v3,0.855203873952496,0.7259594708777796,0.9330143540669856,71.23332977294922,5.46261739730835,10.475979804992676
v2,v4,0.8546556696789778,0.6939689556323935,0.930622009569378,181.80935668945312,9.383393287658691,17.869333267211914
v3,v4,0.838826857180584,0.6651667150869005,0.9222488038277512,253.04269409179688,7.447002410888672,14.218452453613281
