variant_a,variant_b,candidate_count,query_count,kendall_tau_scores,prediction_agreement,rank_agreement,kendall_tau_positive_ranks,hits_at_1_agreement,hits_at_3_agreement,max_abs_score_diff,mean_abs_score_diff
v1,v2,2508,836,0.5944269018566986,0.8751993620414673,0.9880382775119617,0.9841308893554522,0.9964114832535885,1.0,0.9944094358943403,0.12014845474517702
v1,v3,2508,836,0.8213926127149579,0.8748006379585327,0.9880382775119617,0.9841308893554522,0.9964114832535885,1.0,0.9994775284430943,0.12059317058609466
v1,v4,2508,836,0.9059039066342983,0.9585326953748007,0.9892344497607656,0.9895847586703358,0.9976076555023924,1.0,0.9677747301757336,0.04170026460521016
v2,v3,2508,836,0.7150565839050774,0.976475279106858,1.0,1.0,1.0,1.0,0.8002527356147766,0.03434929370493127
v2,v4,2508,836,0.6519530888897854,0.9134768740031898,0.9940191387559809,0.9942058165132192,0.9988038277511961,1.0,0.9944094358943403,0.08781848827017925
v3,v4,2508,836,0.8896315790993512,0.9138755980861244,0.9940191387559809,0.9942058165132192,0.9988038277511961,1.0,0.9994775284430943,0.0848024597073582
