seed,mrr,mrr_tail,mrr_head,hits@1,hits@3,hits@10,hits@1_tail,hits@3_tail,hits@10_tail,hits@1_head,hits@3_head,hits@10_head,best_epoch,best_val_loss,train_time_s,eval_time_s,elapsed_time_s,time_to_best_s,_type
1566911444,0.027358404497706948,0.04660709942066518,0.008109709574748717,0.012903225806451613,0.028655913978494624,0.051989247311827955,0.023548387096774193,0.05096774193548387,0.09021505376344086,0.0022580645161290325,0.006344086021505376,0.013763440860215054,153,0.7001740336418152,133.93961481680162,2.9942358338739723,137.32814680994488,125.70552902086638,per_seed
20241017,0.023233887025708732,0.037880460648933606,0.00858731340248386,0.007741935483870968,0.024623655913978495,0.05241935483870967,0.013333333333333334,0.04021505376344086,0.09032258064516129,0.002150537634408602,0.00903225806451613,0.014516129032258065,163,0.6394481658935547,140.98656979715452,3.14835566887632,144.23010035487823,132.85679168300703,per_seed
20251017,0.03098175329841733,0.05108849701860936,0.010875009578225299,0.014408602150537634,0.03349462365591398,0.05795698924731183,0.026559139784946235,0.056559139784946234,0.09602150537634409,0.0022580645161290325,0.01043010752688172,0.01989247311827957,189,0.6120280623435974,162.17284819297493,2.9720174151007086,165.23939126799814,154.04454864794388,per_seed
,0.027191,0.045192,0.009191,0.011685,0.028925,0.054122,0.021147,0.049247,0.092186,0.002222,0.008602,0.016057,168.333333,0.650550,145.699678,3.038203,148.932546,137.535623,mean
,0.003165,0.005484,0.001207,0.002855,0.003627,0.002718,0.005660,0.006782,0.002712,0.000051,0.001696,0.002729,15.173076,0.036832,11.998303,0.078416,11.869966,12.033110,std
