seed,mrr,mrr_tail,mrr_head,hits@1,hits@3,hits@10,hits@1_tail,hits@3_tail,hits@10_tail,hits@1_head,hits@3_head,hits@10_head,accuracy,precision,recall,f1,best_epoch,best_val_loss,train_time_s,eval_time_s,elapsed_time_s,time_to_best_s,epochs_trained
1566911444,0.0076982463182411354,0.01261185434121859,0.002784638295263681,0.002795698924731183,0.005053763440860216,0.016989247311827955,0.003978494623655914,0.007526881720430108,0.03064516129032258,0.0016129032258064516,0.0025806451612903226,0.0033333333333333335,0.18951718321737296,0.5029359625593791,0.522058064516129,0.1694415042500823,4,1.3854011297225952,1.7222047979012132,4.606128075043671,6.7707268230151385,1.0649061319418252,14
20241017,0.007898954941613174,0.011942190040408217,0.0038557198428181313,0.0020430107526881723,0.006559139784946237,0.018225806451612904,0.003763440860215054,0.007311827956989247,0.03032258064516129,0.0003225806451612903,0.005806451612903226,0.006129032258064516,0.40652962260172887,0.5066232429123051,0.5824172043010752,0.3085027936487418,4,1.3856501579284668,0.9227717249887064,4.705546432058327,5.675695308018476,0.27148796699475497,14
20251017,0.007514983120158839,0.011875307998000326,0.0031546582423173505,0.0013978494623655914,0.005752688172043011,0.01763440860215054,0.0025806451612903226,0.007204301075268817,0.030752688172043012,0.00021505376344086021,0.004301075268817204,0.004516129032258065,0.14473539953615855,0.501890322804107,0.5110741935483871,0.1343098806570468,4,1.385484218597412,0.9144287139642984,4.563921244000085,5.5320361639605835,0.2651856009615585,14
