seed,mrr,mrr_tail,mrr_head,hits@1,hits@3,hits@10,hits@1_tail,hits@3_tail,hits@10_tail,hits@1_head,hits@3_head,hits@10_head,accuracy,precision,recall,f1,best_epoch,best_val_loss,train_time_s,eval_time_s,elapsed_time_s,time_to_best_s,epochs_trained
1566911444,0.0025845131547367582,0.0030474156980876558,0.0021216106113858607,0.0,0.0022043010752688173,0.009408602150537635,0.0,0.0,0.013225806451612903,0.0,0.004408602150537635,0.005591397849462366,0.02889943074003795,0.5044073820235121,0.5021569892473119,0.028800169528515003,27,1.3742311000823975,7.444209108944051,5.277455814997666,13.08722257008776,5.416291425935924,37
20241017,0.002257220949808852,0.003138292888192478,0.0013761490114252261,0.0,0.0006451612903225806,0.0070967741935483875,0.0,0.0007526881720430108,0.00913978494623656,0.0,0.0005376344086021505,0.005053763440860215,0.029487666034155598,0.5042144794832342,0.5021935483870967,0.029400063557600165,27,1.3735857009887695,6.926880678976886,5.580219723051414,12.559818348963745,5.042312021018006,37
20251017,0.002922768082491298,0.0035522504691877315,0.002293285695794865,5.3763440860215054e-05,0.0025806451612903226,0.009301075268817204,0.0,0.0,0.013118279569892474,0.00010752688172043011,0.005161290322580645,0.005483870967741935,0.028688593717056714,0.5046182939409003,0.5022075268817204,0.028584872401134463,34,1.3723666667938232,8.195470904000103,5.47387636906933,13.727232221979648,6.333429376012646,44
